sku,categories,name,url_key,description,short_description,product_type,additional_attributes,weight,product_websites,store_view_code,product_online,visibility,qty,is_in_stock,attribute_set_code,price,special_price,special_from_date,special_to_date,tax_class_name,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,additional_images,additional_image_labels,hide_from_product_page,configurable_variations,display_product_options_in
VT01-PE-S,Venia Catalog/Tops/Blouses & Shirts,Penelope Peasant Blouse,Penelope-Peasant-Blouse,"<p>The Penelope Peasant Blouse will quickly become one of the most versatile pieces of your wardrobe. The classic sheer gauze material is a nod to this timeless style. Accessorize and make it your own.</p><p>Features:</p><ul><li>Crewneck</li><li>Long sleeve</li><li>Hits below the waist</li><li>Keyhole detail</li><li>Machine, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Peach,fashion_style=Long Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,88,,,,Taxable Goods,/v/t/vt01-pe-main.jpg,Main,/v/t/vt01-pe-main.jpg,Main,/v/t/vt01-pe-main.jpg,Main,,,,,Block after Info Column
VT01-PE-M,Venia Catalog/Tops/Blouses & Shirts,Penelope Peasant Blouse,Penelope-Peasant-Blouse,"<p>The Penelope Peasant Blouse will quickly become one of the most versatile pieces of your wardrobe. The classic sheer gauze material is a nod to this timeless style. Accessorize and make it your own.</p><p>Features:</p><ul><li>Crewneck</li><li>Long sleeve</li><li>Hits below the waist</li><li>Keyhole detail</li><li>Machine, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Peach,fashion_style=Long Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,88,,,,Taxable Goods,/v/t/vt01-pe-main.jpg,Main,/v/t/vt01-pe-main.jpg,Main,/v/t/vt01-pe-main.jpg,Main,,,,,Block after Info Column
VT01-PE-L,Venia Catalog/Tops/Blouses & Shirts,Penelope Peasant Blouse,Penelope-Peasant-Blouse,"<p>The Penelope Peasant Blouse will quickly become one of the most versatile pieces of your wardrobe. The classic sheer gauze material is a nod to this timeless style. Accessorize and make it your own.</p><p>Features:</p><ul><li>Crewneck</li><li>Long sleeve</li><li>Hits below the waist</li><li>Keyhole detail</li><li>Machine, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Peach,fashion_style=Long Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,88,,,,Taxable Goods,/v/t/vt01-pe-main.jpg,Main,/v/t/vt01-pe-main.jpg,Main,/v/t/vt01-pe-main.jpg,Main,,,,,Block after Info Column
VT01-LL-XS,Venia Catalog/Tops/Blouses & Shirts,Penelope Peasant Blouse,Penelope-Peasant-Blouse,"<p>The Penelope Peasant Blouse will quickly become one of the most versatile pieces of your wardrobe. The classic sheer gauze material is a nod to this timeless style. Accessorize and make it your own.</p><p>Features:</p><ul><li>Crewneck</li><li>Long sleeve</li><li>Hits below the waist</li><li>Keyhole detail</li><li>Machine, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Lilac,fashion_style=Long Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,88,,,,Taxable Goods,/v/t/vt01-ll-main.jpg,Main,/v/t/vt01-ll-main.jpg,Main,/v/t/vt01-ll-main.jpg,Main,,,,,Block after Info Column
VT01-LL-S,Venia Catalog/Tops/Blouses & Shirts,Penelope Peasant Blouse,Penelope-Peasant-Blouse,"<p>The Penelope Peasant Blouse will quickly become one of the most versatile pieces of your wardrobe. The classic sheer gauze material is a nod to this timeless style. Accessorize and make it your own.</p><p>Features:</p><ul><li>Crewneck</li><li>Long sleeve</li><li>Hits below the waist</li><li>Keyhole detail</li><li>Machine, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Lilac,fashion_style=Long Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,88,,,,Taxable Goods,/v/t/vt01-ll-main.jpg,Main,/v/t/vt01-ll-main.jpg,Main,/v/t/vt01-ll-main.jpg,Main,,,,,Block after Info Column
VT01-LL-M,Venia Catalog/Tops/Blouses & Shirts,Penelope Peasant Blouse,Penelope-Peasant-Blouse,"<p>The Penelope Peasant Blouse will quickly become one of the most versatile pieces of your wardrobe. The classic sheer gauze material is a nod to this timeless style. Accessorize and make it your own.</p><p>Features:</p><ul><li>Crewneck</li><li>Long sleeve</li><li>Hits below the waist</li><li>Keyhole detail</li><li>Machine, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Lilac,fashion_style=Long Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,88,,,,Taxable Goods,/v/t/vt01-ll-main.jpg,Main,/v/t/vt01-ll-main.jpg,Main,/v/t/vt01-ll-main.jpg,Main,,,,,Block after Info Column
VT01-LL-L,Venia Catalog/Tops/Blouses & Shirts,Penelope Peasant Blouse,Penelope-Peasant-Blouse,"<p>The Penelope Peasant Blouse will quickly become one of the most versatile pieces of your wardrobe. The classic sheer gauze material is a nod to this timeless style. Accessorize and make it your own.</p><p>Features:</p><ul><li>Crewneck</li><li>Long sleeve</li><li>Hits below the waist</li><li>Keyhole detail</li><li>Machine, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Lilac,fashion_style=Long Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,88,,,,Taxable Goods,/v/t/vt01-ll-main.jpg,Main,/v/t/vt01-ll-main.jpg,Main,/v/t/vt01-ll-main.jpg,Main,,,,,Block after Info Column
VT01-KH-XS,Venia Catalog/Tops/Blouses & Shirts,Penelope Peasant Blouse,Penelope-Peasant-Blouse,"<p>The Penelope Peasant Blouse will quickly become one of the most versatile pieces of your wardrobe. The classic sheer gauze material is a nod to this timeless style. Accessorize and make it your own.</p><p>Features:</p><ul><li>Crewneck</li><li>Long sleeve</li><li>Hits below the waist</li><li>Keyhole detail</li><li>Machine, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Khaki,fashion_style=Long Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,88,,,,Taxable Goods,/v/t/vt01-kh-main.jpg,Main,/v/t/vt01-kh-main.jpg,Main,/v/t/vt01-kh-main.jpg,Main,,,,,Block after Info Column
VT01-KH-S,Venia Catalog/Tops/Blouses & Shirts,Penelope Peasant Blouse,Penelope-Peasant-Blouse,"<p>The Penelope Peasant Blouse will quickly become one of the most versatile pieces of your wardrobe. The classic sheer gauze material is a nod to this timeless style. Accessorize and make it your own.</p><p>Features:</p><ul><li>Crewneck</li><li>Long sleeve</li><li>Hits below the waist</li><li>Keyhole detail</li><li>Machine, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Khaki,fashion_style=Long Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,88,,,,Taxable Goods,/v/t/vt01-kh-main.jpg,Main,/v/t/vt01-kh-main.jpg,Main,/v/t/vt01-kh-main.jpg,Main,,,,,Block after Info Column
VT01-KH-M,Venia Catalog/Tops/Blouses & Shirts,Penelope Peasant Blouse,Penelope-Peasant-Blouse,"<p>The Penelope Peasant Blouse will quickly become one of the most versatile pieces of your wardrobe. The classic sheer gauze material is a nod to this timeless style. Accessorize and make it your own.</p><p>Features:</p><ul><li>Crewneck</li><li>Long sleeve</li><li>Hits below the waist</li><li>Keyhole detail</li><li>Machine, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Khaki,fashion_style=Long Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,88,,,,Taxable Goods,/v/t/vt01-kh-main.jpg,Main,/v/t/vt01-kh-main.jpg,Main,/v/t/vt01-kh-main.jpg,Main,,,,,Block after Info Column
VT01-KH-L,Venia Catalog/Tops/Blouses & Shirts,Penelope Peasant Blouse,Penelope-Peasant-Blouse,"<p>The Penelope Peasant Blouse will quickly become one of the most versatile pieces of your wardrobe. The classic sheer gauze material is a nod to this timeless style. Accessorize and make it your own.</p><p>Features:</p><ul><li>Crewneck</li><li>Long sleeve</li><li>Hits below the waist</li><li>Keyhole detail</li><li>Machine, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Khaki,fashion_style=Long Sleeve|Crew,has_video=No,fashion_material=Organic Cotton,in_store_available=In Store",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,88,,,,Taxable Goods,/v/t/vt01-kh-main.jpg,Main,/v/t/vt01-kh-main.jpg,Main,/v/t/vt01-kh-main.jpg,Main,,,,,Block after Info Column
VSW12-RN-XS,Venia Catalog/Tops/Sweaters,Lorena Cardigan,Lorena-Cardigan,"<p>The Lorena Cardigan is a simple way to dress up any outfit while remaining comfortable. Wide sleeves provide ease of movement while the back offers beautiful inset floral detail. </p><p>Features:</p><ul><li>Open front</li><li>Short sleeve</li><li>Hits low on the hips</li><li>Back inset detail</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Rain,fashion_style=Short Sleeve|Open Front,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/v/s/vsw12-rn-main.jpg,Main,/v/s/vsw12-rn-main.jpg,Main,/v/s/vsw12-rn-main.jpg,Main,,,,,Block after Info Column
VSW12-RN-S,Venia Catalog/Tops/Sweaters,Lorena Cardigan,Lorena-Cardigan,"<p>The Lorena Cardigan is a simple way to dress up any outfit while remaining comfortable. Wide sleeves provide ease of movement while the back offers beautiful inset floral detail. </p><p>Features:</p><ul><li>Open front</li><li>Short sleeve</li><li>Hits low on the hips</li><li>Back inset detail</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Rain,fashion_style=Short Sleeve|Open Front,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/v/s/vsw12-rn-main.jpg,Main,/v/s/vsw12-rn-main.jpg,Main,/v/s/vsw12-rn-main.jpg,Main,,,,,Block after Info Column
VSW12-RN-M,Venia Catalog/Tops/Sweaters,Lorena Cardigan,Lorena-Cardigan,"<p>The Lorena Cardigan is a simple way to dress up any outfit while remaining comfortable. Wide sleeves provide ease of movement while the back offers beautiful inset floral detail. </p><p>Features:</p><ul><li>Open front</li><li>Short sleeve</li><li>Hits low on the hips</li><li>Back inset detail</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Rain,fashion_style=Short Sleeve|Open Front,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/v/s/vsw12-rn-main.jpg,Main,/v/s/vsw12-rn-main.jpg,Main,/v/s/vsw12-rn-main.jpg,Main,,,,,Block after Info Column
VSW12-RN-L,Venia Catalog/Tops/Sweaters,Lorena Cardigan,Lorena-Cardigan,"<p>The Lorena Cardigan is a simple way to dress up any outfit while remaining comfortable. Wide sleeves provide ease of movement while the back offers beautiful inset floral detail. </p><p>Features:</p><ul><li>Open front</li><li>Short sleeve</li><li>Hits low on the hips</li><li>Back inset detail</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Rain,fashion_style=Short Sleeve|Open Front,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/v/s/vsw12-rn-main.jpg,Main,/v/s/vsw12-rn-main.jpg,Main,/v/s/vsw12-rn-main.jpg,Main,,,,,Block after Info Column
VSW12-PE-XS,Venia Catalog/Tops/Sweaters,Lorena Cardigan,Lorena-Cardigan,"<p>The Lorena Cardigan is a simple way to dress up any outfit while remaining comfortable. Wide sleeves provide ease of movement while the back offers beautiful inset floral detail. </p><p>Features:</p><ul><li>Open front</li><li>Short sleeve</li><li>Hits low on the hips</li><li>Back inset detail</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Peach,fashion_style=Short Sleeve|Open Front,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/v/s/vsw12-pe-main.jpg,Main,/v/s/vsw12-pe-main.jpg,Main,/v/s/vsw12-pe-main.jpg,Main,,,,,Block after Info Column
VSW12-PE-S,Venia Catalog/Tops/Sweaters,Lorena Cardigan,Lorena-Cardigan,"<p>The Lorena Cardigan is a simple way to dress up any outfit while remaining comfortable. Wide sleeves provide ease of movement while the back offers beautiful inset floral detail. </p><p>Features:</p><ul><li>Open front</li><li>Short sleeve</li><li>Hits low on the hips</li><li>Back inset detail</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Peach,fashion_style=Short Sleeve|Open Front,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/v/s/vsw12-pe-main.jpg,Main,/v/s/vsw12-pe-main.jpg,Main,/v/s/vsw12-pe-main.jpg,Main,,,,,Block after Info Column
VSW12-PE-M,Venia Catalog/Tops/Sweaters,Lorena Cardigan,Lorena-Cardigan,"<p>The Lorena Cardigan is a simple way to dress up any outfit while remaining comfortable. Wide sleeves provide ease of movement while the back offers beautiful inset floral detail. </p><p>Features:</p><ul><li>Open front</li><li>Short sleeve</li><li>Hits low on the hips</li><li>Back inset detail</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Peach,fashion_style=Short Sleeve|Open Front,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/v/s/vsw12-pe-main.jpg,Main,/v/s/vsw12-pe-main.jpg,Main,/v/s/vsw12-pe-main.jpg,Main,,,,,Block after Info Column
VSW12-PE-L,Venia Catalog/Tops/Sweaters,Lorena Cardigan,Lorena-Cardigan,"<p>The Lorena Cardigan is a simple way to dress up any outfit while remaining comfortable. Wide sleeves provide ease of movement while the back offers beautiful inset floral detail. </p><p>Features:</p><ul><li>Open front</li><li>Short sleeve</li><li>Hits low on the hips</li><li>Back inset detail</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Peach,fashion_style=Short Sleeve|Open Front,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/v/s/vsw12-pe-main.jpg,Main,/v/s/vsw12-pe-main.jpg,Main,/v/s/vsw12-pe-main.jpg,Main,,,,,Block after Info Column
VSW12-LL-XS,Venia Catalog/Tops/Sweaters,Lorena Cardigan,Lorena-Cardigan,"<p>The Lorena Cardigan is a simple way to dress up any outfit while remaining comfortable. Wide sleeves provide ease of movement while the back offers beautiful inset floral detail. </p><p>Features:</p><ul><li>Open front</li><li>Short sleeve</li><li>Hits low on the hips</li><li>Back inset detail</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Lilac,fashion_style=Short Sleeve|Open Front,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/v/s/vsw12-ll-main.jpg,Main,/v/s/vsw12-ll-main.jpg,Main,/v/s/vsw12-ll-main.jpg,Main,,,,,Block after Info Column
VSW12-LL-S,Venia Catalog/Tops/Sweaters,Lorena Cardigan,Lorena-Cardigan,"<p>The Lorena Cardigan is a simple way to dress up any outfit while remaining comfortable. Wide sleeves provide ease of movement while the back offers beautiful inset floral detail. </p><p>Features:</p><ul><li>Open front</li><li>Short sleeve</li><li>Hits low on the hips</li><li>Back inset detail</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Lilac,fashion_style=Short Sleeve|Open Front,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/v/s/vsw12-ll-main.jpg,Main,/v/s/vsw12-ll-main.jpg,Main,/v/s/vsw12-ll-main.jpg,Main,,,,,Block after Info Column
VSW12-LL-M,Venia Catalog/Tops/Sweaters,Lorena Cardigan,Lorena-Cardigan,"<p>The Lorena Cardigan is a simple way to dress up any outfit while remaining comfortable. Wide sleeves provide ease of movement while the back offers beautiful inset floral detail. </p><p>Features:</p><ul><li>Open front</li><li>Short sleeve</li><li>Hits low on the hips</li><li>Back inset detail</li><li>Hand wash, line dry</li></ul>",,simple,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Lilac,fashion_style=Short Sleeve|Open Front,has_video=No,fashion_material=Cotton|Viscose,in_store_available=Online Exclusive",1,base,,1,Not Visible Individually,1000,1,Fashion Tops,98,,,,Taxable Goods,/v/s/vsw12-ll-main.jpg,Main,/v/s/vsw12-ll-main.jpg,Main,/v/s/vsw12-ll-main.jpg,Main,,,,,Block after Info Column
